SAMP_SITE_NAME,SAMP_DATE_TIME,STD_VALUE_RPTD,REVIEW_QUALIFIER,COLLECTION_PURPOSE_DESC,LAB_CODE,SAMP_DATE
199-H4-4,2018-08-01 08:40:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-08-01
199-H4-4,2018-08-01 08:40:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-08-01
199-H4-4,2018-08-13 12:30:00,5.0,,In Process,FIELD,2018-08-13
199-H4-4,2018-09-05 09:00:00,0.0,,In Process,FIELD,2018-09-05
199-H4-4,2019-05-20 09:03:00,3.0,,In Process,FIELD,2019-05-20
199-H4-4,2019-05-22 10:56:00,3.44,H,"Routine (i.e., repetitive)",GEL,2019-05-22
199-H4-4,2019-06-12 13:30:00,3.0,,In Process,FIELD,2019-06-12
199-H4-4,2019-08-26 09:15:00,2.0,,In Process,FIELD,2019-08-26
199-H4-4,2019-12-10 09:17:00,3.36,HQ,"Routine (i.e., repetitive)",GEL,2019-12-10
199-H4-4,2020-02-19 08:00:00,7.0,,In Process,FIELD,2020-02-19
199-H4-4,2020-02-24 09:46:00,2.51,H,"Routine (i.e., repetitive)",GEL,2020-02-24
199-H4-4,2020-07-23 09:30:00,11.0,,In Process,FIELD,2020-07-23
199-H4-4,2020-08-11 08:00:00,2.0,,In Process,FIELD,2020-08-11
199-H4-4,2020-08-11 10:51:00,1.8,,"Routine (i.e., repetitive)",GEL,2020-08-11
199-H4-4,2021-01-20 09:00:00,0.0,,In Process,FIELD,2021-01-20
199-H4-4,2021-02-08 09:20:00,2.13,H,"Routine (i.e., repetitive)",GEL,2021-02-08
199-H4-4,2021-02-09 07:30:00,7.0,,In Process,FIELD,2021-02-09
199-H4-5,2014-03-19 10:32:00,7.5,,"Routine (i.e., repetitive)",WSCF,2014-03-19
199-H4-5,2014-06-20 10:27:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-06-20
199-H4-5,2014-09-05 11:28:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-09-05
199-H4-5,2014-12-12 13:25:00,2.8,,"Routine (i.e., repetitive)",TARL,2014-12-12
199-H4-5,2014-12-12 13:25:00,1.8,,"Routine (i.e., repetitive)",TARL,2014-12-12
199-H4-5,2015-02-26 10:22:00,3.4,,"Routine (i.e., repetitive)",TARL,2015-02-26
199-H4-5,2015-02-26 10:22:00,3.2,,"Routine (i.e., repetitive)",TARL,2015-02-26
199-H4-5,2015-06-07 11:30:00,1.5,,"Routine (i.e., repetitive)",TARL,2015-06-07
199-H4-5,2015-06-07 11:30:00,1.7,,"Routine (i.e., repetitive)",TARL,2015-06-07
199-H4-5,2015-08-28 12:26:00,1.6,,"Routine (i.e., repetitive)",TARL,2015-08-28
199-H4-5,2015-08-28 12:26:00,2.7,,"Routine (i.e., repetitive)",TARL,2015-08-28
199-H4-5,2015-12-01 12:08:00,2.6,H,"Routine (i.e., repetitive)",TARL,2015-12-01
199-H4-5,2015-12-01 12:08:00,6.1,H,"Routine (i.e., repetitive)",TARL,2015-12-01
199-H4-5,2016-03-14 11:48:00,3.3,,"Routine (i.e., repetitive)",TARL,2016-03-14
199-H4-5,2016-03-14 11:48:00,3.1,,"Routine (i.e., repetitive)",TARL,2016-03-14
199-H4-5,2016-06-15 12:31:00,3.1,,"Routine (i.e., repetitive)",TARL,2016-06-15
199-H4-5,2016-06-15 12:31:00,3.4,,"Routine (i.e., repetitive)",TARL,2016-06-15
199-H4-5,2016-12-07 10:46:00,3.8,,"Routine (i.e., repetitive)",TARL,2016-12-07
199-H4-5,2016-12-07 10:46:00,3.9,,"Routine (i.e., repetitive)",TARL,2016-12-07
199-H4-5,2017-12-14 11:27:00,2.0,,"Routine (i.e., repetitive)",TARL,2017-12-14
199-H4-5,2017-12-14 11:27:00,2.4,,"Routine (i.e., repetitive)",TARL,2017-12-14
199-H4-5,2018-12-10 13:11:00,1.7,,"Routine (i.e., repetitive)",TARL,2018-12-10
199-H4-5,2018-12-10 13:11:00,1.9,,"Routine (i.e., repetitive)",TARL,2018-12-10
199-H4-5,2019-12-03 11:56:00,3.69,H,"Routine (i.e., repetitive)",GEL,2019-12-03
199-H4-5,2020-12-07 11:56:00,1.33,,"Routine (i.e., repetitive)",GEL,2020-12-07
199-H4-8,2014-03-10 12:32:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-03-10
199-H4-8,2014-03-10 12:32:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-03-10
199-H4-8,2014-11-05 11:45:00,4.7,,"Routine (i.e., repetitive)",TARL,2014-11-05
199-H4-8,2014-11-05 11:45:00,1.5,,"Routine (i.e., repetitive)",TARL,2014-11-05
199-H4-8,2015-12-01 13:33:00,2.1,,"Routine (i.e., repetitive)",TARL,2015-12-01
199-H4-8,2015-12-01 13:33:00,4.8,,"Routine (i.e., repetitive)",TARL,2015-12-01
199-H4-8,2016-11-15 12:45:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-11-15
199-H4-8,2016-11-15 12:45:00,6.0,,"Routine (i.e., repetitive)",TARL,2016-11-15
199-H4-8,2017-05-03 13:00:00,1.7,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-8,2017-05-03 13:00:00,2.0,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-8,2017-11-10 13:50:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-11-10
199-H4-8,2017-11-10 13:50:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-11-10
199-H4-8,2018-11-13 08:59:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-8,2018-11-13 08:59:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-8,2019-05-01 12:19:00,2.18,,"Routine (i.e., repetitive)",GEL,2019-05-01
199-H4-8,2020-06-16 11:21:00,2.25,,"Routine (i.e., repetitive)",GEL,2020-06-16
199-H4-8,2021-06-08 08:00:00,4.6,,"Routine (i.e., repetitive)",RJ LEE,2021-06-08
199-H4-12A,2014-02-21 09:51:00,22.5,,"Routine (i.e., repetitive)",WSCF,2014-02-21
199-H4-12A,2014-05-05 10:27:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-05-05
199-H4-12A,2014-08-01 11:19:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-08-01
199-H4-12A,2014-11-05 11:00:00,14.4,,"Routine (i.e., repetitive)",TARL,2014-11-05
199-H4-12A,2015-02-11 10:02:00,3.3,Q,"Routine (i.e., repetitive)",TARL,2015-02-11
199-H4-12A,2015-02-11 10:02:00,4.0,Q,"Routine (i.e., repetitive)",TARL,2015-02-11
199-H4-12A,2015-05-04 10:16:00,14.2,,"Routine (i.e., repetitive)",TARL,2015-05-04
199-H4-12A,2015-05-04 10:16:00,14.0,,"Routine (i.e., repetitive)",TARL,2015-05-04
199-H4-12A,2015-08-10 09:21:00,3.8,,"Routine (i.e., repetitive)",TARL,2015-08-10
199-H4-12A,2015-08-10 09:21:00,3.7,,"Routine (i.e., repetitive)",TARL,2015-08-10
199-H4-12A,2015-12-03 13:14:00,3.6,,"Routine (i.e., repetitive)",TARL,2015-12-03
199-H4-12A,2015-12-03 13:14:00,3.1,,"Routine (i.e., repetitive)",TARL,2015-12-03
199-H4-12A,2016-02-03 14:01:00,1.6,H,"Routine (i.e., repetitive)",TARL,2016-02-03
199-H4-12A,2016-02-03 14:01:00,1.5,H,"Routine (i.e., repetitive)",TARL,2016-02-03
199-H4-12A,2016-05-10 08:43:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-05-10
199-H4-12A,2016-05-10 08:43:00,2.2,,"Routine (i.e., repetitive)",TARL,2016-05-10
199-H4-12A,2016-08-05 09:45:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-08-05
199-H4-12A,2016-08-05 09:45:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-08-05
199-H4-12A,2016-11-15 09:25:00,2.3,,"Routine (i.e., repetitive)",TARL,2016-11-15
199-H4-12A,2016-11-15 09:25:00,2.3,,"Routine (i.e., repetitive)",TARL,2016-11-15
199-H4-12A,2017-02-08 08:59:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-02-08
199-H4-12A,2017-02-08 08:59:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-02-08
199-H4-12A,2017-05-03 09:17:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-12A,2017-05-03 09:17:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-12A,2017-11-03 11:23:00,1.6,,"Routine (i.e., repetitive)",TARL,2017-11-03
199-H4-12A,2017-11-03 11:23:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-11-03
199-H4-12A,2018-02-08 11:09:00,2.0,,"Routine (i.e., repetitive)",TARL,2018-02-08
199-H4-12A,2018-02-08 11:09:00,2.2,,"Routine (i.e., repetitive)",TARL,2018-02-08
199-H4-12A,2018-05-02 10:14:00,1.8,,"Routine (i.e., repetitive)",TARL,2018-05-02
199-H4-12A,2018-05-02 10:14:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-05-02
199-H4-12A,2018-10-31 11:11:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-10-31
199-H4-12A,2018-10-31 11:11:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-10-31
199-H4-12A,2019-02-27 08:43:00,2.5,,"Routine (i.e., repetitive)",TARL,2019-02-27
199-H4-12A,2019-02-27 08:43:00,2.5,,"Routine (i.e., repetitive)",TARL,2019-02-27
199-H4-12A,2019-05-13 09:56:00,3.15,,"Routine (i.e., repetitive)",GEL,2019-05-13
199-H4-12A,2019-11-12 11:15:00,3.31,,"Routine (i.e., repetitive)",GEL,2019-11-12
199-H4-12A,2020-02-20 11:50:00,2.14,,"Routine (i.e., repetitive)",GEL,2020-02-20
199-H4-12A,2020-11-11 11:45:00,5.96,H,"Routine (i.e., repetitive)",GEL,2020-11-11
199-H4-12A,2021-02-04 10:16:00,2.44,H,"Routine (i.e., repetitive)",GEL,2021-02-04
199-H4-12A,2021-05-13 09:23:00,2.18,,"Routine (i.e., repetitive)",GEL,2021-05-13
199-H4-15A,2014-01-02 13:00:00,24.0,,In Process,FIELD,2014-01-02
199-H4-15A,2014-01-29 11:18:00,19.4,,"Routine (i.e., repetitive)",WSCF,2014-01-29
199-H4-15A,2014-02-03 10:35:00,20.0,,In Process,FIELD,2014-02-03
199-H4-15A,2014-03-03 10:20:00,24.0,,In Process,FIELD,2014-03-03
199-H4-15A,2014-04-01 12:00:00,13.0,,In Process,FIELD,2014-04-01
199-H4-15A,2014-05-12 13:15:00,6.0,,In Process,FIELD,2014-05-12
199-H4-15A,2014-06-04 12:30:00,3.0,G,In Process,FIELD,2014-06-04
199-H4-15A,2014-06-05 10:30:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-06-05
199-H4-15A,2014-07-02 08:30:00,6.0,,In Process,FIELD,2014-07-02
199-H4-15A,2014-08-05 08:30:00,13.0,,In Process,FIELD,2014-08-05
199-H4-15A,2014-09-04 12:20:00,14.0,,In Process,FIELD,2014-09-04
199-H4-15A,2014-10-02 10:00:00,14.0,,In Process,FIELD,2014-10-02
199-H4-15A,2014-11-04 12:20:00,17.0,,In Process,FIELD,2014-11-04
199-H4-15A,2014-12-02 12:35:00,18.0,,In Process,FIELD,2014-12-02
199-H4-15A,2015-01-06 13:00:00,11.0,,In Process,FIELD,2015-01-06
199-H4-15A,2015-02-04 10:00:00,18.0,,In Process,FIELD,2015-02-04
199-H4-15A,2015-02-24 12:52:00,6.8,,"Routine (i.e., repetitive)",TARL,2015-02-24
199-H4-15A,2015-02-24 12:52:00,6.9,,"Routine (i.e., repetitive)",TARL,2015-02-24
199-H4-15A,2015-03-04 09:00:00,13.0,,In Process,FIELD,2015-03-04
199-H4-15A,2015-04-02 08:30:00,11.0,,In Process,FIELD,2015-04-02
199-H4-15A,2015-05-04 09:00:00,7.0,,In Process,FIELD,2015-05-04
199-H4-15A,2015-06-04 07:30:00,0.0,,In Process,FIELD,2015-06-04
199-H4-15A,2015-06-10 08:32:00,15.0,,"Routine (i.e., repetitive)",TARL,2015-06-10
199-H4-15A,2015-06-10 08:32:00,16.8,,"Routine (i.e., repetitive)",TARL,2015-06-10
199-H4-15A,2015-07-06 09:30:00,17.0,,In Process,FIELD,2015-07-06
199-H4-15A,2015-08-03 09:30:00,4.0,,In Process,FIELD,2015-08-03
199-H4-15A,2015-08-12 11:14:00,13.0,H,"Routine (i.e., repetitive)",TARL,2015-08-12
199-H4-15A,2015-08-12 11:14:00,12.0,H,"Routine (i.e., repetitive)",TARL,2015-08-12
199-H4-15A,2015-09-08 08:30:00,14.0,,In Process,FIELD,2015-09-08
199-H4-15A,2015-10-05 08:30:00,14.0,,In Process,FIELD,2015-10-05
199-H4-15A,2015-11-02 09:00:00,6.0,,In Process,FIELD,2015-11-02
199-H4-15A,2015-11-11 14:08:00,6.5,,"Routine (i.e., repetitive)",TARL,2015-11-11
199-H4-15A,2015-11-11 14:08:00,6.2,,"Routine (i.e., repetitive)",TARL,2015-11-11
199-H4-15A,2015-12-01 08:30:00,6.0,,In Process,FIELD,2015-12-01
199-H4-15A,2016-01-04 08:00:00,5.0,,In Process,FIELD,2016-01-04
199-H4-15A,2016-02-01 07:45:00,6.0,,In Process,FIELD,2016-02-01
199-H4-15A,2016-02-24 08:05:00,4.6,,"Routine (i.e., repetitive)",TARL,2016-02-24
199-H4-15A,2016-02-24 08:05:00,5.1,,"Routine (i.e., repetitive)",TARL,2016-02-24
199-H4-15A,2016-03-01 08:30:00,6.0,,In Process,FIELD,2016-03-01
199-H4-15A,2016-04-05 09:30:00,11.0,,In Process,FIELD,2016-04-05
199-H4-15A,2016-05-02 09:00:00,3.0,,In Process,FIELD,2016-05-02
199-H4-15A,2016-05-11 11:10:00,2.9,,"Routine (i.e., repetitive)",TARL,2016-05-11
199-H4-15A,2016-05-11 11:10:00,2.1,,"Routine (i.e., repetitive)",TARL,2016-05-11
199-H4-15A,2016-06-13 09:30:00,4.0,,In Process,FIELD,2016-06-13
199-H4-15A,2016-07-11 14:00:00,4.0,,In Process,FIELD,2016-07-11
199-H4-15A,2016-08-01 09:00:00,1.0,,In Process,FIELD,2016-08-01
199-H4-15A,2016-08-04 10:52:00,3.2,,"Routine (i.e., repetitive)",TARL,2016-08-04
199-H4-15A,2016-08-04 10:52:00,3.9,,"Routine (i.e., repetitive)",TARL,2016-08-04
199-H4-15A,2016-09-06 09:00:00,5.0,,In Process,FIELD,2016-09-06
199-H4-15A,2016-10-03 08:00:00,2.0,,In Process,FIELD,2016-10-03
199-H4-15A,2016-11-01 09:30:00,5.0,,In Process,FIELD,2016-11-01
199-H4-15A,2016-11-10 10:24:00,2.5,,"Routine (i.e., repetitive)",TARL,2016-11-10
199-H4-15A,2016-11-10 10:24:00,2.6,,"Routine (i.e., repetitive)",TARL,2016-11-10
199-H4-15A,2016-12-07 09:30:00,3.0,,In Process,FIELD,2016-12-07
199-H4-15A,2017-01-04 09:00:00,9.0,,In Process,FIELD,2017-01-04
199-H4-15A,2017-02-01 09:00:00,0.0,,In Process,FIELD,2017-02-01
199-H4-15A,2017-02-02 09:51:00,2.9,,"Routine (i.e., repetitive)",TARL,2017-02-02
199-H4-15A,2017-02-02 09:51:00,2.9,,"Routine (i.e., repetitive)",TARL,2017-02-02
199-H4-15A,2017-03-01 08:30:00,0.0,,In Process,FIELD,2017-03-01
199-H4-15A,2017-04-04 09:30:00,8.0,,In Process,FIELD,2017-04-04
199-H4-15A,2017-05-01 12:30:00,1.0,,In Process,FIELD,2017-05-01
199-H4-15A,2017-05-03 10:20:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-15A,2017-05-03 10:20:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-15A,2017-06-07 09:00:00,0.0,,In Process,FIELD,2017-06-07
199-H4-15A,2017-07-06 08:00:00,4.0,,In Process,FIELD,2017-07-06
199-H4-15A,2017-08-01 13:45:00,3.0,,In Process,FIELD,2017-08-01
199-H4-15A,2017-09-06 13:00:00,4.0,,In Process,FIELD,2017-09-06
199-H4-15A,2017-09-28 12:09:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-09-28
199-H4-15A,2017-09-28 12:09:00,2.3,,"Routine (i.e., repetitive)",TARL,2017-09-28
199-H4-15A,2017-10-03 13:30:00,4.0,,In Process,FIELD,2017-10-03
199-H4-15A,2017-11-02 08:00:00,4.0,,In Process,FIELD,2017-11-02
199-H4-15A,2017-11-14 08:54:00,3.1,,"Routine (i.e., repetitive)",TARL,2017-11-14
199-H4-15A,2017-11-14 08:54:00,2.7,,"Routine (i.e., repetitive)",TARL,2017-11-14
199-H4-15A,2017-12-04 13:00:00,2.0,,In Process,FIELD,2017-12-04
199-H4-15A,2018-01-03 08:30:00,1.0,,In Process,FIELD,2018-01-03
199-H4-15A,2018-02-01 08:00:00,11.0,,In Process,FIELD,2018-02-01
199-H4-15A,2018-02-06 10:00:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-02-06
199-H4-15A,2018-02-06 10:00:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-02-06
199-H4-15A,2018-03-06 08:45:00,4.0,,In Process,FIELD,2018-03-06
199-H4-15A,2018-04-04 08:10:00,3.0,,In Process,FIELD,2018-04-04
199-H4-15A,2018-05-07 08:10:00,1.0,,In Process,FIELD,2018-05-07
199-H4-15A,2018-05-17 10:08:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-15A,2018-05-17 10:08:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-15A,2018-06-06 09:00:00,3.0,,In Process,FIELD,2018-06-06
199-H4-15A,2018-07-10 11:00:00,5.0,,In Process,FIELD,2018-07-10
199-H4-15A,2018-08-01 08:19:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-08-01
199-H4-15A,2018-08-01 08:19:00,2.3,,"Routine (i.e., repetitive)",TARL,2018-08-01
199-H4-15A,2018-08-13 12:30:00,3.0,,In Process,FIELD,2018-08-13
199-H4-15A,2018-09-05 09:00:00,1.0,,In Process,FIELD,2018-09-05
199-H4-15A,2018-10-01 09:25:00,2.0,,In Process,FIELD,2018-10-01
199-H4-15A,2018-10-22 10:20:00,2.7,,"Routine (i.e., repetitive)",TARL,2018-10-22
199-H4-15A,2018-10-22 10:20:00,3.0,,"Routine (i.e., repetitive)",TARL,2018-10-22
199-H4-15A,2018-11-06 09:45:00,4.0,,In Process,FIELD,2018-11-06
199-H4-15A,2018-12-12 08:00:00,7.0,,In Process,FIELD,2018-12-12
199-H4-15A,2019-01-02 14:05:00,3.0,,In Process,FIELD,2019-01-02
199-H4-15A,2019-01-29 09:26:00,1.7,,"Routine (i.e., repetitive)",TARL,2019-01-29
199-H4-15A,2019-01-29 09:26:00,1.5,,"Routine (i.e., repetitive)",TARL,2019-01-29
199-H4-15A,2019-02-27 09:44:00,-4.0,,In Process,FIELD,2019-02-27
199-H4-15A,2019-03-11 13:50:00,2.0,,In Process,FIELD,2019-03-11
199-H4-15A,2019-04-17 13:06:00,3.0,,In Process,FIELD,2019-04-17
199-H4-15A,2019-05-20 09:03:00,2.0,,In Process,FIELD,2019-05-20
199-H4-15A,2019-05-22 11:06:00,3.99,H,"Routine (i.e., repetitive)",GEL,2019-05-22
199-H4-15A,2019-06-12 13:30:00,2.0,,In Process,FIELD,2019-06-12
199-H4-15A,2019-07-11 09:00:00,3.0,,In Process,FIELD,2019-07-11
199-H4-15A,2019-08-20 09:22:00,3.45,,"Routine (i.e., repetitive)",GEL,2019-08-20
199-H4-15A,2019-08-26 09:15:00,3.0,,In Process,FIELD,2019-08-26
199-H4-15A,2019-10-10 07:45:00,3.0,,In Process,FIELD,2019-10-10
199-H4-15A,2019-10-30 10:11:00,3.44,H,"Routine (i.e., repetitive)",GEL,2019-10-30
199-H4-15A,2019-11-05 07:50:00,3.0,,In Process,FIELD,2019-11-05
199-H4-15A,2019-12-04 09:00:00,2.0,,In Process,FIELD,2019-12-04
199-H4-15A,2020-01-07 12:50:00,1.0,,In Process,FIELD,2020-01-07
199-H4-15A,2020-02-19 08:00:00,0.0,,In Process,FIELD,2020-02-19
199-H4-15A,2020-02-24 09:39:00,2.22,H,"Routine (i.e., repetitive)",GEL,2020-02-24
199-H4-15A,2020-07-23 09:30:00,2.0,,In Process,FIELD,2020-07-23
199-H4-15A,2020-08-11 08:00:00,3.0,,In Process,FIELD,2020-08-11
199-H4-15A,2020-08-11 10:45:00,1.58,,"Routine (i.e., repetitive)",GEL,2020-08-11
199-H4-15A,2020-09-09 09:30:00,5.0,,In Process,FIELD,2020-09-09
199-H4-15A,2020-10-12 09:00:00,1.0,,In Process,FIELD,2020-10-12
199-H4-15A,2020-10-27 08:11:00,2.15,H,"Routine (i.e., repetitive)",GEL,2020-10-27
199-H4-15A,2020-11-12 10:30:00,2.0,,In Process,FIELD,2020-11-12
199-H4-15A,2021-01-20 09:00:00,0.0,,In Process,FIELD,2021-01-20
199-H4-15A,2021-02-08 09:00:00,1.91,H,"Routine (i.e., repetitive)",GEL,2021-02-08
