SAMP_SITE_NAME,SAMP_DATE_TIME,STD_VALUE_RPTD,REVIEW_QUALIFIER,COLLECTION_PURPOSE_DESC,LAB_CODE,SAMP_DATE
199-H4-85,2016-10-07 09:35:00,9.1,,"Routine (i.e., repetitive)",TARL,2016-10-07
199-H4-85,2016-10-07 09:35:00,8.7,,"Routine (i.e., repetitive)",TARL,2016-10-07
199-H4-85,2016-11-20 10:28:00,3.8,H,"Routine (i.e., repetitive)",TARL,2016-11-20
199-H4-85,2016-11-20 10:28:00,4.5,H,"Routine (i.e., repetitive)",TARL,2016-11-20
199-H4-85,2017-02-14 10:19:00,3.3,,"Routine (i.e., repetitive)",TARL,2017-02-14
199-H4-85,2017-02-14 10:19:00,3.1,,"Routine (i.e., repetitive)",TARL,2017-02-14
199-H4-85,2017-05-25 08:53:00,1.7,,"Routine (i.e., repetitive)",TARL,2017-05-25
199-H4-85,2017-05-25 08:53:00,2.0,,"Routine (i.e., repetitive)",TARL,2017-05-25
199-H4-85,2018-02-12 12:50:00,4.2,,"Routine (i.e., repetitive)",TARL,2018-02-12
199-H4-85,2018-02-12 12:50:00,4.5,,"Routine (i.e., repetitive)",TARL,2018-02-12
199-H4-85,2018-05-17 10:50:00,1.5,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-85,2018-05-17 10:50:00,1.9,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-85,2018-11-13 12:17:00,6.4,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-85,2018-11-13 12:17:00,6.6,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-85,2019-03-07 11:44:00,5.0,,"Routine (i.e., repetitive)",TASL,2019-03-07
199-H4-85,2019-03-07 11:44:00,2.15,,"Routine (i.e., repetitive)",GEL,2019-03-07
199-H4-85,2019-05-01 08:18:00,1.7,,"Routine (i.e., repetitive)",GEL,2019-05-01
199-H4-85,2019-08-06 11:15:00,2.58,,"Routine (i.e., repetitive)",GEL,2019-08-06
199-H4-85,2019-12-30 09:16:00,3.65,H,"Routine (i.e., repetitive)",GEL,2019-12-30
199-H4-85,2020-02-24 10:13:00,4.09,H,"Routine (i.e., repetitive)",GEL,2020-02-24
199-H4-85,2020-06-17 09:38:00,2.08,,"Routine (i.e., repetitive)",GEL,2020-06-17
199-H4-85,2020-08-19 10:37:00,2.85,,"Routine (i.e., repetitive)",GEL,2020-08-19
199-H4-85,2020-12-29 11:51:00,2.5,,"Routine (i.e., repetitive)",RJ LEE,2020-12-29
199-H4-85,2021-02-09 08:28:00,3.1,,"Routine (i.e., repetitive)",GEL,2021-02-09
199-H4-85,2021-06-08 11:09:00,3.07,,"Routine (i.e., repetitive)",RJ LEE,2021-06-08
199-H4-85,2021-09-16 08:05:00,3.18,,"Routine (i.e., repetitive)",RJ LEE,2021-09-16
199-H4-86,2014-02-21 12:14:00,41.2,,"Routine (i.e., repetitive)",WSCF,2014-02-21
199-H4-86,2014-05-12 10:40:00,8.0,,"Routine (i.e., repetitive)",TARL,2014-05-12
199-H4-86,2015-02-26 08:56:00,2.5,,"Routine (i.e., repetitive)",TARL,2015-02-26
199-H4-86,2015-02-26 08:56:00,3.2,,"Routine (i.e., repetitive)",TARL,2015-02-26
199-H4-86,2015-05-07 11:44:00,38.7,,"Routine (i.e., repetitive)",TARL,2015-05-07
199-H4-86,2015-05-07 11:44:00,38.8,,"Routine (i.e., repetitive)",TARL,2015-05-07
199-H4-86,2015-08-03 09:00:00,17.0,,In Process,FIELD,2015-08-03
199-H4-86,2015-08-27 09:28:00,14.0,,"Routine (i.e., repetitive)",TARL,2015-08-27
199-H4-86,2015-08-27 09:28:00,14.0,,"Routine (i.e., repetitive)",TARL,2015-08-27
199-H4-86,2015-09-08 08:30:00,13.0,,In Process,FIELD,2015-09-08
199-H4-86,2015-10-05 08:30:00,21.0,,In Process,FIELD,2015-10-05
199-H4-86,2015-11-02 09:00:00,5.0,,In Process,FIELD,2015-11-02
199-H4-86,2015-11-11 12:46:00,7.7,H,"Routine (i.e., repetitive)",TARL,2015-11-11
199-H4-86,2015-11-11 12:46:00,7.9,H,"Routine (i.e., repetitive)",TARL,2015-11-11
199-H4-86,2015-12-01 08:30:00,5.0,,In Process,FIELD,2015-12-01
199-H4-86,2016-01-04 08:00:00,5.0,,In Process,FIELD,2016-01-04
199-H4-86,2016-02-01 07:45:00,5.0,,In Process,FIELD,2016-02-01
199-H4-86,2016-02-24 09:46:00,5.6,,"Routine (i.e., repetitive)",TARL,2016-02-24
199-H4-86,2016-02-24 09:46:00,5.6,,"Routine (i.e., repetitive)",TARL,2016-02-24
199-H4-86,2016-03-01 08:30:00,6.0,,In Process,FIELD,2016-03-01
199-H4-86,2016-04-05 09:30:00,13.0,,In Process,FIELD,2016-04-05
199-H4-86,2016-05-02 09:00:00,4.0,,In Process,FIELD,2016-05-02
199-H4-86,2016-05-11 09:56:00,6.0,,"Routine (i.e., repetitive)",TARL,2016-05-11
199-H4-86,2016-05-11 09:56:00,5.3,,"Routine (i.e., repetitive)",TARL,2016-05-11
199-H4-86,2016-06-13 09:30:00,9.0,,In Process,FIELD,2016-06-13
199-H4-86,2016-07-05 08:00:00,16.0,,In Process,FIELD,2016-07-05
199-H4-86,2016-08-01 09:00:00,13.0,,In Process,FIELD,2016-08-01
199-H4-86,2016-08-18 10:30:00,9.4,,"Routine (i.e., repetitive)",TARL,2016-08-18
199-H4-86,2016-08-18 10:30:00,9.6,,"Routine (i.e., repetitive)",TARL,2016-08-18
199-H4-86,2016-09-07 07:30:00,15.0,,In Process,FIELD,2016-09-07
199-H4-86,2016-10-03 08:00:00,10.0,,In Process,FIELD,2016-10-03
199-H4-86,2016-11-01 09:30:00,9.0,,In Process,FIELD,2016-11-01
199-H4-86,2016-11-10 09:15:00,10.0,,"Routine (i.e., repetitive)",TARL,2016-11-10
199-H4-86,2016-11-10 09:15:00,11.0,,"Routine (i.e., repetitive)",TARL,2016-11-10
199-H4-86,2016-12-07 09:30:00,10.0,,In Process,FIELD,2016-12-07
199-H4-86,2017-01-04 09:00:00,12.0,,In Process,FIELD,2017-01-04
199-H4-86,2017-02-01 09:00:00,8.0,,In Process,FIELD,2017-02-01
199-H4-86,2017-02-02 12:23:00,8.9,,"Routine (i.e., repetitive)",TARL,2017-02-02
199-H4-86,2017-02-02 12:23:00,8.6,,"Routine (i.e., repetitive)",TARL,2017-02-02
199-H4-86,2017-03-01 08:30:00,9.0,,In Process,FIELD,2017-03-01
199-H4-86,2017-04-04 09:30:00,12.0,,In Process,FIELD,2017-04-04
199-H4-86,2017-05-01 12:30:00,11.0,,In Process,FIELD,2017-05-01
199-H4-86,2017-05-03 08:28:00,11.0,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-86,2017-05-03 08:28:00,11.0,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-86,2017-06-07 09:00:00,14.0,,In Process,FIELD,2017-06-07
199-H4-86,2017-07-06 08:00:00,38.0,,In Process,FIELD,2017-07-06
199-H4-86,2017-08-01 13:45:00,48.0,,In Process,FIELD,2017-08-01
199-H4-86,2017-10-03 13:30:00,18.0,,In Process,FIELD,2017-10-03
199-H4-86,2017-10-17 09:42:00,20.0,,"Routine (i.e., repetitive)",TARL,2017-10-17
199-H4-86,2017-10-17 09:42:00,20.0,,"Routine (i.e., repetitive)",TARL,2017-10-17
199-H4-86,2017-11-02 08:00:00,6.0,,In Process,FIELD,2017-11-02
199-H4-86,2017-11-14 10:30:00,17.0,,"Routine (i.e., repetitive)",TARL,2017-11-14
199-H4-86,2017-11-14 10:30:00,17.0,,"Routine (i.e., repetitive)",TARL,2017-11-14
199-H4-86,2017-12-04 13:00:00,12.0,,In Process,FIELD,2017-12-04
199-H4-86,2018-01-03 08:30:00,11.0,,In Process,FIELD,2018-01-03
199-H4-86,2018-02-01 08:00:00,14.0,,In Process,FIELD,2018-02-01
199-H4-86,2018-02-06 07:55:00,10.0,,"Routine (i.e., repetitive)",TARL,2018-02-06
199-H4-86,2018-02-06 07:55:00,10.0,,"Routine (i.e., repetitive)",TARL,2018-02-06
199-H4-86,2018-03-06 08:45:00,7.0,,In Process,FIELD,2018-03-06
199-H4-86,2018-04-04 08:10:00,11.0,,In Process,FIELD,2018-04-04
199-H4-86,2018-05-07 08:10:00,10.0,,In Process,FIELD,2018-05-07
199-H4-86,2018-05-17 09:24:00,7.8,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-86,2018-05-17 09:24:00,7.1,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-86,2018-06-06 10:00:00,13.0,,In Process,FIELD,2018-06-06
199-H4-86,2018-07-10 11:00:00,14.0,,In Process,FIELD,2018-07-10
199-H4-86,2018-08-01 09:55:00,15.0,,"Routine (i.e., repetitive)",TARL,2018-08-01
199-H4-86,2018-08-01 09:55:00,14.0,,"Routine (i.e., repetitive)",TARL,2018-08-01
199-H4-86,2018-08-13 12:30:00,9.0,,In Process,FIELD,2018-08-13
199-H4-86,2018-09-05 09:00:00,16.0,,In Process,FIELD,2018-09-05
199-H4-86,2018-10-01 09:25:00,16.0,,In Process,FIELD,2018-10-01
199-H4-86,2018-10-22 09:46:00,8.8,,"Routine (i.e., repetitive)",TARL,2018-10-22
199-H4-86,2018-10-22 09:46:00,7.3,,"Routine (i.e., repetitive)",TARL,2018-10-22
199-H4-86,2018-11-06 12:00:00,13.0,,In Process,FIELD,2018-11-06
199-H4-86,2018-12-12 08:00:00,9.0,,In Process,FIELD,2018-12-12
199-H4-86,2019-01-02 14:15:00,7.0,,In Process,FIELD,2019-01-02
199-H4-86,2019-01-29 08:37:00,6.4,,"Routine (i.e., repetitive)",TARL,2019-01-29
199-H4-86,2019-01-29 08:37:00,6.3,,"Routine (i.e., repetitive)",TARL,2019-01-29
199-H4-86,2019-02-27 09:44:00,2.0,,In Process,FIELD,2019-02-27
199-H4-86,2019-03-11 13:50:00,7.0,,In Process,FIELD,2019-03-11
199-H4-86,2019-04-17 13:06:00,5.0,,In Process,FIELD,2019-04-17
199-H4-86,2019-05-20 09:03:00,5.0,,In Process,FIELD,2019-05-20
199-H4-86,2019-05-22 09:49:00,6.26,H,"Routine (i.e., repetitive)",GEL,2019-05-22
199-H4-86,2019-06-12 13:30:00,5.0,,In Process,FIELD,2019-06-12
199-H4-86,2019-07-11 09:00:00,5.0,,In Process,FIELD,2019-07-11
199-H4-86,2020-03-12 09:30:00,3.72,,"Routine (i.e., repetitive)",GEL,2020-03-12
199-H4-86,2020-07-23 10:30:00,1.0,,In Process,FIELD,2020-07-23
199-H4-86,2020-08-11 08:39:00,6.72,H,"Routine (i.e., repetitive)",GEL,2020-08-11
199-H4-86,2020-08-18 09:15:00,8.0,,In Process,FIELD,2020-08-18
199-H4-86,2020-09-22 07:30:00,5.0,,In Process,FIELD,2020-09-22
199-H4-86,2020-10-20 08:30:00,10.0,,In Process,FIELD,2020-10-20
199-H4-86,2020-10-27 08:33:00,5.55,H,"Routine (i.e., repetitive)",GEL,2020-10-27
199-H4-86,2020-11-17 09:00:00,13.0,,In Process,FIELD,2020-11-17
199-H4-86,2021-01-27 09:00:00,7.0,,In Process,FIELD,2021-01-27
199-H4-86,2021-02-25 08:30:00,7.0,,In Process,FIELD,2021-02-25
199-H4-86,2021-03-16 07:30:00,4.0,,In Process,FIELD,2021-03-16
199-H4-86,2021-03-22 09:20:00,3.7,H,"Routine (i.e., repetitive)",GEL,2021-03-22
199-H4-86,2021-04-05 01:38:00,6.0,,In Process,FIELD,2021-04-05
199-H4-86,2021-05-05 10:15:00,5.82,,"Routine (i.e., repetitive)",GEL,2021-05-05
199-H4-86,2021-05-12 10:00:00,0.0,,In Process,FIELD,2021-05-12
199-H4-86,2021-06-28 08:47:00,9.0,,In Process,FIELD,2021-06-28
199-H4-86,2021-07-07 09:52:00,10.0,,In Process,FIELD,2021-07-07
199-H4-86,2021-08-24 09:30:00,4.26,,"Routine (i.e., repetitive)",RJ LEE,2021-08-24
199-H4-88,2016-06-01 09:20:00,7.3,,"Routine (i.e., repetitive)",TARL,2016-06-01
199-H4-88,2016-06-01 09:20:00,8.4,,"Routine (i.e., repetitive)",TARL,2016-06-01
199-H4-88,2016-06-13 10:02:00,8.7,,"Routine (i.e., repetitive)",TARL,2016-06-13
199-H4-88,2016-06-13 10:02:00,8.8,,"Routine (i.e., repetitive)",TARL,2016-06-13
199-H4-88,2016-07-24 14:10:00,11.0,,"Routine (i.e., repetitive)",TARL,2016-07-24
199-H4-88,2016-10-11 13:46:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-10-11
199-H4-88,2016-10-11 13:46:00,2.3,,"Routine (i.e., repetitive)",TARL,2016-10-11
199-H4-88,2016-11-22 08:25:00,6.6,,"Routine (i.e., repetitive)",TARL,2016-11-22
199-H4-88,2016-11-22 08:25:00,9.3,,"Routine (i.e., repetitive)",TARL,2016-11-22
199-H4-88,2016-12-07 09:18:00,8.7,,"Routine (i.e., repetitive)",TARL,2016-12-07
199-H4-88,2016-12-07 09:18:00,9.3,,"Routine (i.e., repetitive)",TARL,2016-12-07
199-H4-88,2017-01-29 09:50:00,9.1,H,"Routine (i.e., repetitive)",TARL,2017-01-29
199-H4-88,2017-01-29 09:50:00,8.9,H,"Routine (i.e., repetitive)",TARL,2017-01-29
199-H4-88,2017-02-21 09:56:00,4.7,,"Routine (i.e., repetitive)",TARL,2017-02-21
199-H4-88,2017-02-21 09:56:00,4.7,,"Routine (i.e., repetitive)",TARL,2017-02-21
199-H4-88,2017-03-10 09:42:00,13.0,,"Routine (i.e., repetitive)",TARL,2017-03-10
199-H4-88,2017-03-10 09:42:00,13.0,,"Routine (i.e., repetitive)",TARL,2017-03-10
199-H4-88,2017-04-04 09:10:00,8.7,,"Routine (i.e., repetitive)",TARL,2017-04-04
199-H4-88,2017-04-04 09:10:00,9.0,,"Routine (i.e., repetitive)",TARL,2017-04-04
199-H4-88,2017-05-03 11:02:00,36.0,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-88,2017-05-03 11:02:00,39.0,,"Routine (i.e., repetitive)",TARL,2017-05-03
199-H4-88,2017-06-07 09:00:00,32.0,,"Routine (i.e., repetitive)",TARL,2017-06-07
199-H4-88,2017-06-07 09:00:00,33.0,,"Routine (i.e., repetitive)",TARL,2017-06-07
199-H4-88,2017-07-05 09:35:00,22.0,,"Routine (i.e., repetitive)",TARL,2017-07-05
199-H4-88,2017-07-05 09:35:00,23.0,,"Routine (i.e., repetitive)",TARL,2017-07-05
199-H4-88,2017-08-29 09:27:00,19.0,,"Routine (i.e., repetitive)",TARL,2017-08-29
199-H4-88,2017-08-29 09:27:00,20.0,,"Routine (i.e., repetitive)",TARL,2017-08-29
199-H4-88,2017-09-29 10:52:00,16.0,,"Routine (i.e., repetitive)",TARL,2017-09-29
199-H4-88,2017-09-29 10:52:00,16.0,,"Routine (i.e., repetitive)",TARL,2017-09-29
199-H4-88,2017-10-20 08:35:00,12.0,,"Routine (i.e., repetitive)",TARL,2017-10-20
199-H4-88,2017-10-20 08:35:00,14.0,,"Routine (i.e., repetitive)",TARL,2017-10-20
199-H4-88,2017-11-10 09:37:00,9.9,,"Routine (i.e., repetitive)",TARL,2017-11-10
199-H4-88,2017-11-10 09:37:00,9.4,,"Routine (i.e., repetitive)",TARL,2017-11-10
199-H4-88,2017-12-14 09:03:00,8.9,,"Routine (i.e., repetitive)",TARL,2017-12-14
199-H4-88,2017-12-14 09:03:00,9.9,,"Routine (i.e., repetitive)",TARL,2017-12-14
199-H4-88,2018-01-10 11:55:00,6.6,,"Routine (i.e., repetitive)",TARL,2018-01-10
199-H4-88,2018-01-10 11:55:00,7.8,,"Routine (i.e., repetitive)",TARL,2018-01-10
199-H4-88,2018-02-12 10:20:00,26.0,,"Routine (i.e., repetitive)",TARL,2018-02-12
199-H4-88,2018-02-12 10:20:00,27.0,,"Routine (i.e., repetitive)",TARL,2018-02-12
199-H4-88,2018-03-20 11:36:00,6.1,,"Routine (i.e., repetitive)",TARL,2018-03-20
199-H4-88,2018-03-20 11:36:00,5.6,,"Routine (i.e., repetitive)",TARL,2018-03-20
199-H4-88,2018-04-26 10:13:00,20.0,,"Routine (i.e., repetitive)",TARL,2018-04-26
199-H4-88,2018-04-26 10:13:00,19.0,,"Routine (i.e., repetitive)",TARL,2018-04-26
199-H4-88,2018-05-17 09:33:00,33.0,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-88,2018-05-17 09:33:00,33.0,,"Routine (i.e., repetitive)",TARL,2018-05-17
199-H4-88,2018-06-20 08:43:00,14.0,,"Routine (i.e., repetitive)",TARL,2018-06-20
199-H4-88,2018-06-20 08:43:00,13.0,,"Routine (i.e., repetitive)",TARL,2018-06-20
199-H4-88,2018-07-23 09:36:00,16.0,,"Routine (i.e., repetitive)",TARL,2018-07-23
199-H4-88,2018-07-23 09:36:00,16.0,,"Routine (i.e., repetitive)",TARL,2018-07-23
199-H4-88,2018-08-16 09:10:00,15.0,,"Routine (i.e., repetitive)",TARL,2018-08-16
199-H4-88,2018-08-16 09:10:00,15.0,,"Routine (i.e., repetitive)",TARL,2018-08-16
199-H4-88,2018-09-12 09:58:00,12.0,,"Routine (i.e., repetitive)",TARL,2018-09-12
199-H4-88,2018-09-12 09:58:00,12.0,,"Routine (i.e., repetitive)",TARL,2018-09-12
199-H4-88,2018-11-13 10:35:00,8.2,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-88,2018-11-13 10:35:00,12.0,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-88,2019-03-07 09:31:00,7.3,H,"Routine (i.e., repetitive)",TASL,2019-03-07
199-H4-88,2019-03-07 09:31:00,13.5,,"Routine (i.e., repetitive)",GEL,2019-03-07
199-H4-88,2019-05-01 10:30:00,9.11,,"Routine (i.e., repetitive)",GEL,2019-05-01
199-H4-88,2019-05-01 10:30:00,9.35,,"Routine (i.e., repetitive)",GEL,2019-05-01
199-H4-88,2019-08-05 10:11:00,7.83,H,"Routine (i.e., repetitive)",GEL,2019-08-05
199-H4-88,2019-11-08 08:30:00,9.87,H,"Routine (i.e., repetitive)",GEL,2019-11-08
199-H4-88,2020-02-25 10:50:00,5.21,,"Routine (i.e., repetitive)",GEL,2020-02-25
199-H4-88,2020-06-17 07:50:00,8.15,H,"Routine (i.e., repetitive)",GEL,2020-06-17
199-H4-88,2020-08-19 08:54:00,4.56,H,"Routine (i.e., repetitive)",GEL,2020-08-19
199-H4-88,2020-12-29 08:36:00,8.22,,"Routine (i.e., repetitive)",RJ LEE,2020-12-29
199-H4-88,2021-02-22 11:36:00,5.15,,"Routine (i.e., repetitive)",RJ LEE,2021-02-22
199-H4-88,2021-02-22 11:36:00,4.85,,"Routine (i.e., repetitive)",RJ LEE,2021-02-22
199-H4-88,2021-06-08 10:17:00,6.35,,"Routine (i.e., repetitive)",RJ LEE,2021-06-08
199-H4-88,2021-06-08 10:17:00,6.21,,"Routine (i.e., repetitive)",RJ LEE,2021-06-08
199-H4-88,2021-09-16 12:01:00,4.18,,"Routine (i.e., repetitive)",RJ LEE,2021-09-16
199-H4-89,2016-11-22 09:23:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-11-22
199-H4-89,2016-11-22 09:23:00,1.5,,"Routine (i.e., repetitive)",TARL,2016-11-22
199-H4-89,2017-05-25 10:22:00,2.4,,"Routine (i.e., repetitive)",TARL,2017-05-25
199-H4-89,2017-05-25 10:22:00,2.9,,"Routine (i.e., repetitive)",TARL,2017-05-25
199-H4-89,2017-11-10 12:30:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-11-10
199-H4-89,2017-11-10 12:30:00,1.5,,"Routine (i.e., repetitive)",TARL,2017-11-10
199-H4-89,2018-11-13 09:49:00,2.2,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-89,2018-11-13 09:49:00,3.4,,"Routine (i.e., repetitive)",TARL,2018-11-13
199-H4-89,2019-03-07 10:09:00,2.6,H,"Routine (i.e., repetitive)",TASL,2019-03-07
199-H4-89,2019-03-07 10:09:00,1.65,,"Routine (i.e., repetitive)",GEL,2019-03-07
199-H4-89,2019-05-02 08:57:00,4.35,,"Routine (i.e., repetitive)",GEL,2019-05-02
199-H4-89,2019-08-05 11:28:00,3.42,H,"Routine (i.e., repetitive)",GEL,2019-08-05
199-H4-89,2020-02-25 09:40:00,2.4,,"Routine (i.e., repetitive)",GEL,2020-02-25
199-H4-89,2020-06-17 09:06:00,1.82,,"Routine (i.e., repetitive)",GEL,2020-06-17
199-H4-89,2020-08-19 09:45:00,2.69,,"Routine (i.e., repetitive)",GEL,2020-08-19
199-H4-89,2021-02-18 12:00:00,3.57,,"Routine (i.e., repetitive)",RJ LEE,2021-02-18
199-H4-89,2021-06-08 08:55:00,2.51,,"Routine (i.e., repetitive)",RJ LEE,2021-06-08
199-H4-89,2021-06-08 08:55:00,2.5,,"Routine (i.e., repetitive)",RJ LEE,2021-06-08
199-H4-89,2021-09-16 09:00:00,3.4,,"Routine (i.e., repetitive)",RJ LEE,2021-09-16
