Well,Time,Observed,Simulated
199-D5-37,2018-03-16,117.965,118.1727
199-D5-37,2018-04-15,117.9967,118.1667
199-D5-37,2018-05-16,118.8605,119.0508
199-D5-37,2018-06-15,118.7183,119.3701
199-D5-37,2018-07-16,118.1618,118.6286
199-D5-37,2018-08-16,117.8184,118.0331
199-D5-37,2018-09-15,117.4169,117.5194
199-D5-37,2018-10-16,117.1845,117.1611
199-D5-37,2018-11-15,117.3247,117.2427
199-D5-37,2018-12-16,117.3587,117.4039
199-D5-37,2019-01-16,117.3452,117.4512
199-D5-37,2019-02-14,117.3753,117.4927
199-D5-37,2019-03-16,117.2588,117.379
199-D5-37,2019-04-15,117.1232,117.269
199-D5-37,2019-05-16,117.5793,117.6663
199-D5-37,2019-06-15,117.6699,117.9772
199-D5-37,2019-07-16,117.3786,117.7379
199-D5-37,2019-08-16,117.3128,117.5316
199-D5-37,2019-09-15,117.1667,117.2121
199-D5-37,2019-10-16,116.8148,116.8919
199-D5-37,2019-11-15,117.0495,117.0786
199-D5-37,2019-12-16,117.227,117.3256
199-D5-37,2020-01-16,117.2816,117.2406
199-D5-37,2020-02-14,117.3999,117.2153
199-D5-37,2020-03-16,117.2154,117.0833
199-D5-37,2020-04-15,117.0535,116.8588
199-D5-37,2020-05-16,117.7007,117.3964
199-D5-37,2020-06-15,118.238,118.1678
199-D5-37,2020-07-16,118.3085,118.2555
199-D5-37,2020-08-16,118.1456,117.8427
199-D5-37,2020-09-15,117.4713,117.2376
199-D5-37,2020-10-16,117.1925,116.772
199-D5-37,2020-11-15,117.4214,116.8341
199-D5-37,2020-12-16,117.4541,117.0343
199-D5-38,2014-01-31,117.2675,117.5547
199-D5-38,2014-02-14,117.318,117.5212
199-D5-38,2014-03-16,117.1937,117.5904
199-D5-38,2014-04-15,117.3334,117.8254
199-D5-38,2014-05-16,117.5941,118.195
199-D5-38,2014-06-15,117.8945,118.4845
199-D5-38,2014-07-16,118.0703,118.5282
199-D5-38,2014-08-16,117.9841,118.337
199-D5-38,2014-09-15,117.7035,117.9478
199-D5-38,2014-10-16,117.3796,117.5867
199-D5-38,2014-11-15,117.2481,117.4913
199-D5-38,2014-12-16,117.358,117.6111
199-D5-38,2015-02-14,117.687,118.026
199-D5-38,2015-03-16,117.749,118.1144
199-D5-38,2015-05-16,117.686,117.9912
199-D5-38,2015-09-15,117.5017,117.5947
199-D5-38,2015-10-16,117.4143,117.3514
199-D5-38,2015-11-15,117.3732,117.285
199-D5-38,2015-12-16,117.4443,117.3216
199-D5-38,2016-01-16,117.4867,117.3755
199-D5-38,2016-02-15,117.4651,117.4456
199-D5-38,2016-03-16,117.5365,117.5491
199-D5-38,2016-04-15,117.614,117.8046
199-D5-38,2016-05-16,117.8147,118.0193
199-D5-38,2016-06-15,117.8155,118.0408
199-D5-38,2016-07-16,117.8643,118.0142
199-D5-38,2016-08-16,117.8259,117.9254
199-D5-38,2016-09-15,117.6568,117.72
199-D5-38,2016-10-16,117.5846,117.5685
199-D5-38,2016-11-15,117.5528,117.5829
199-D5-38,2016-12-16,117.6482,117.6843
199-D5-38,2017-01-16,117.8143,117.836
199-D5-38,2017-02-14,117.8566,117.9217
199-D5-38,2017-03-16,117.8871,118.0511
199-D5-38,2017-04-15,118.1645,118.3777
199-D5-38,2017-05-16,118.4688,118.7983
199-D5-38,2017-06-15,118.7937,119.0299
199-D5-38,2017-07-16,118.6156,118.7909
199-D5-38,2017-08-16,118.2883,118.3166
199-D5-38,2017-09-15,118.0498,117.9742
199-D5-38,2017-10-16,117.7648,117.6619
199-D5-38,2017-11-15,117.5607,117.4787
199-D5-38,2017-12-16,117.5346,117.5346
199-D5-38,2018-02-14,117.8934,117.9876
199-D5-38,2018-03-16,117.8762,118.0746
199-D5-38,2018-04-15,117.8229,118.0948
199-D5-38,2018-05-16,118.1421,118.63
199-D5-38,2018-06-15,118.6416,118.9621
199-D5-38,2018-07-16,118.4284,118.629
199-D5-38,2018-08-16,118.1369,118.2154
199-D5-38,2018-09-15,117.8447,117.8403
199-D5-38,2018-10-16,117.6005,117.5572
199-D5-38,2018-11-15,117.5391,117.5081
199-D5-38,2018-12-16,117.5933,117.536
199-D5-38,2019-01-16,117.5239,117.5512
199-D5-38,2019-02-14,117.5514,117.5921
199-D5-38,2019-03-16,117.5177,117.546
199-D5-38,2019-04-15,117.3536,117.4595
199-D5-38,2019-05-16,117.4183,117.6368
199-D5-38,2019-06-15,117.5628,117.8344
199-D5-38,2019-07-16,117.4327,117.737
199-D5-38,2019-08-16,117.3183,117.5934
199-D5-38,2019-09-15,117.2314,117.4053
199-D5-38,2019-10-16,117.0872,117.1792
199-D5-38,2019-11-15,117.107,117.1891
199-D5-38,2019-12-16,117.1959,117.305
199-D5-38,2020-01-16,117.1535,117.2778
199-D5-38,2020-02-14,117.2392,117.2476
199-D5-38,2020-03-16,117.28,117.1706
199-D5-38,2020-10-16,117.52,117.116
199-D5-38,2020-12-16,117.42,117.1202
199-D5-42,2016-12-16,118.03,118.3192
199-D5-42,2017-02-14,118.303,118.5107
199-D5-42,2017-05-16,118.753,118.9839
199-D5-42,2017-11-15,118.034,118.3948
199-D5-42,2018-02-14,118.247,118.4933
199-D5-42,2018-05-16,118.358,118.8346
199-D5-42,2018-11-15,117.794,118.1756
199-D5-42,2019-03-16,117.972,117.9635
199-D5-42,2019-05-16,117.895,117.9905
199-D5-42,2019-11-15,117.672,117.7967
199-D5-42,2020-02-14,,117.7833
199-D5-42,2020-11-15,,117.8215
199-D5-43,2014-01-31,118.0445,118.1773
199-D5-43,2014-03-16,117.9045,118.2017
199-D5-43,2014-04-15,117.9863,118.2856
199-D5-43,2014-05-16,118.1535,118.4748
199-D5-43,2014-06-15,118.4833,118.682
199-D5-43,2014-07-16,118.7875,118.8359
199-D5-43,2014-08-16,118.9155,118.8474
199-D5-43,2014-09-15,118.7293,118.7084
199-D5-43,2014-10-16,118.616,118.5263
199-D5-43,2014-11-15,118.4323,118.4316
199-D5-43,2014-12-16,118.4151,118.4115
199-D5-43,2015-01-16,118.4495,118.4296
199-D5-43,2015-02-14,118.6051,118.5052
199-D5-43,2015-03-16,118.7973,118.6048
199-D5-43,2015-04-15,118.8431,118.6531
199-D5-43,2015-05-16,118.8011,118.6636
199-D5-43,2015-06-15,118.7829,118.6555
199-D5-43,2015-07-16,118.7412,118.6093
199-D5-43,2015-08-16,118.6886,118.5393
199-D5-43,2015-09-15,118.6378,118.4359
199-D5-43,2015-10-16,118.5488,118.3052
199-D5-43,2015-11-15,118.4641,118.2216
199-D5-43,2015-12-16,118.4682,118.18
199-D5-43,2016-01-16,118.4644,118.1787
199-D5-43,2016-02-15,118.4756,118.2014
199-D5-43,2016-03-16,118.5153,118.2377
199-D5-43,2016-04-15,118.5019,118.3366
199-D5-43,2016-05-16,118.6855,118.4725
199-D5-43,2016-06-15,118.8082,118.5649
199-D5-43,2016-07-16,118.8482,118.6364
199-D5-43,2016-08-16,118.8684,118.6611
199-D5-43,2016-09-15,118.7497,118.572
199-D5-43,2016-10-16,118.567,118.4463
199-D5-43,2016-11-15,118.5464,118.3871
199-D5-43,2016-12-16,118.6437,118.3974
199-D5-43,2017-01-16,118.7377,118.4718
199-D5-43,2017-02-14,118.8162,118.5628
199-D5-43,2017-03-16,118.8784,118.6497
199-D5-43,2017-04-15,119.0134,118.7896
199-D5-43,2017-05-16,119.2546,119.0162
199-D5-43,2017-06-15,119.5249,119.2138
199-D5-43,2017-07-16,119.5246,119.2273
199-D5-43,2017-08-16,119.3168,119.0786
199-D5-43,2017-09-15,119.0966,118.8873
199-D5-43,2017-10-16,118.8639,118.6493
199-D5-43,2017-11-15,118.6575,118.4615
199-D5-43,2017-12-16,118.5217,118.3952
199-D5-43,2018-01-16,118.5435,118.4341
199-D5-43,2018-02-14,118.5837,118.5327
199-D5-43,2018-03-16,118.6759,118.5915
199-D5-43,2018-04-15,118.6102,118.6088
199-D5-43,2018-05-16,118.7695,118.8102
199-D5-43,2018-06-15,119.2314,119.0503
199-D5-43,2018-07-16,119.2538,119.0685
199-D5-43,2018-08-16,119.0717,118.933
199-D5-43,2018-09-15,118.8569,118.7312
199-D5-43,2018-10-16,118.6048,118.5234
199-D5-43,2018-11-15,118.4228,118.3875
199-D5-43,2018-12-16,118.3805,118.3002
199-D5-43,2019-01-16,118.316,118.2571
199-D5-43,2019-02-14,118.2674,118.2368
199-D5-43,2019-03-16,118.2094,118.1924
199-D5-43,2019-04-15,118.1327,118.1367
199-D5-43,2019-05-16,118.1171,118.1698
199-D5-43,2019-06-15,118.2735,118.2697
199-D5-43,2019-07-16,118.312,118.3071
199-D5-43,2019-08-16,118.2645,118.2822
199-D5-43,2019-09-15,118.2017,118.2085
199-D5-43,2019-10-16,118.0538,118.0758
199-D5-43,2019-11-15,117.9811,117.9952
199-D5-43,2019-12-16,118.0489,117.9982
199-D5-43,2020-01-16,118.0529,117.9881
199-D5-43,2020-02-14,118.0964,117.9655
199-D5-43,2020-03-16,118.1562,117.9424
199-D5-43,2020-04-15,118.1424,117.9054
199-D5-43,2020-05-16,118.1936,117.988
199-D5-43,2020-06-15,118.4283,118.2362
199-D5-43,2020-07-16,118.6976,118.4953
199-D5-43,2020-08-16,118.742,118.5309
199-D5-43,2020-09-15,118.676,118.3501
199-D5-43,2020-10-16,118.4454,118.1182
199-D5-43,2020-11-15,118.3101,117.9963
199-D5-43,2020-12-16,118.3294,117.9945
199-D5-44,2016-12-16,117.714,117.7834
199-D5-44,2017-11-15,117.415,117.1759
199-D5-44,2018-11-15,117.305,117.2814
199-D5-44,2019-11-15,116.981,117.114
199-D5-44,2020-02-14,117.33,117.2493
199-D5-44,2020-11-15,,116.8508
199-D5-97,2014-01-31,118.0452,118.1807
199-D5-97,2014-02-14,118.0069,118.18
199-D5-97,2014-03-16,117.8732,118.2025
199-D5-97,2014-04-15,117.9422,118.2936
199-D5-97,2014-05-16,118.0728,118.4851
199-D5-97,2014-06-15,118.2483,118.6817
199-D5-97,2014-07-16,118.5409,118.8243
199-D5-97,2014-08-16,118.6922,118.8364
199-D5-97,2014-09-15,118.5381,118.6978
199-D5-97,2014-10-16,118.3772,118.518
199-D5-97,2014-11-15,118.2475,118.4261
199-D5-97,2014-12-16,118.2191,118.4075
199-D5-97,2015-01-16,118.1884,118.429
199-D5-97,2015-02-14,118.5375,118.506
199-D5-97,2015-03-16,118.6336,118.6037
199-D5-97,2015-04-15,118.675,118.6511
199-D5-97,2015-05-16,118.6362,118.6611
199-D5-97,2015-06-15,118.6169,118.6523
199-D5-97,2015-07-16,118.5672,118.6059
199-D5-97,2015-08-16,118.4993,118.5324
199-D5-97,2015-09-15,118.4384,118.4239
199-D5-97,2015-10-16,118.3516,118.2878
199-D5-97,2015-11-15,118.2724,118.2016
199-D5-97,2015-12-16,118.2707,118.1581
199-D5-97,2016-01-16,118.2649,118.1542
199-D5-97,2016-02-15,118.2719,118.1762
199-D5-97,2016-03-16,118.2997,118.2125
199-D5-97,2016-04-15,118.2909,118.3111
199-D5-97,2016-05-16,118.4421,118.4467
199-D5-97,2016-06-15,118.5641,118.5394
199-D5-97,2016-07-16,118.6137,118.6055
199-D5-97,2016-08-16,118.6148,118.6207
199-D5-97,2016-09-15,118.5332,118.5324
199-D5-97,2016-10-16,118.3555,118.4044
199-D5-97,2016-11-15,118.3104,118.3399
199-D5-97,2016-12-16,118.4117,118.355
199-D5-97,2017-01-16,118.5156,118.4334
199-D5-97,2017-02-14,118.5878,118.5238
199-D5-97,2017-03-16,118.6521,118.6111
199-D5-97,2017-04-15,118.757,118.7511
199-D5-97,2017-05-16,118.9787,118.9781
199-D5-97,2017-06-15,119.2681,119.1807
199-D5-97,2017-07-16,119.2589,119.1922
199-D5-97,2017-08-16,119.0884,119.0414
199-D5-97,2017-09-15,118.8893,118.8528
199-D5-97,2017-10-16,118.6399,118.6142
199-D5-97,2017-11-15,118.4326,118.4241
199-D5-97,2017-12-16,118.2973,118.3554
199-D5-97,2018-01-16,118.3087,118.3933
199-D5-97,2018-02-14,118.3692,118.4924
199-D5-97,2018-03-16,118.4703,118.5496
199-D5-97,2018-04-15,118.4075,118.5636
199-D5-97,2018-05-16,118.5207,118.7623
199-D5-97,2018-06-15,118.9254,118.9987
199-D5-97,2018-07-16,118.9866,119.0136
199-D5-97,2018-08-16,118.8324,118.8774
199-D5-97,2018-09-15,118.6294,118.6754
199-D5-97,2018-10-16,118.3836,118.4639
199-D5-97,2018-11-15,118.1866,118.3236
199-D5-97,2018-12-16,118.1385,118.2334
199-D5-97,2019-01-16,118.0684,118.1883
199-D5-97,2019-02-14,118.0213,118.1661
199-D5-97,2019-03-16,117.9516,118.1193
199-D5-97,2019-04-15,117.8699,118.0643
199-D5-97,2019-05-16,117.8218,118.0989
199-D5-97,2019-06-15,117.9613,118.1987
199-D5-97,2019-07-16,117.9947,118.2359
199-D5-97,2019-08-16,117.9544,118.2108
199-D5-97,2019-09-15,117.8972,118.1376
199-D5-97,2019-10-16,117.7633,118.0054
199-D5-97,2019-11-15,117.6919,117.9258
199-D5-97,2019-12-16,117.7604,117.9302
199-D5-97,2020-01-16,117.7581,117.9209
199-D5-97,2020-02-14,117.7937,117.8975
199-D5-97,2020-03-16,117.8388,117.8749
199-D5-97,2020-04-15,117.8296,117.8416
199-D5-97,2020-05-16,117.8779,117.9263
199-D5-97,2020-06-15,118.1093,118.1719
199-D5-97,2020-07-16,118.4975,118.4466
199-D5-97,2020-08-16,118.5784,118.4903
199-D5-97,2020-09-15,118.4089,118.2938
199-D5-97,2020-10-16,118.1763,118.0546
199-D5-97,2020-11-15,118.0227,117.9327
199-D5-97,2020-12-16,118.0636,117.9308
9-199-D4-40,2017-11-15,,117.0324
9-199-D4-43,2016-12-16,,117.6149
9-199-D5-155,2014-09-15,,118.8101
9-199-D5-156,2014-09-15,,118.77
9-199-D5-157,2014-09-15,,118.7619
9-199-D5-158,2014-09-15,,118.7017
199-D2-10,2018-12-16,,117.2855
199-D2-10,2019-02-14,117.288,117.3896
199-D2-10,2019-05-16,117.344,117.572
199-D2-10,2019-10-16,116.953,116.8426
199-D2-10,2020-02-14,117.32,117.2122
199-D2-10,2020-10-16,117.25,116.7882
199-D2-12,2017-11-15,117.286,117.0418
199-D2-12,2018-02-14,117.746,118.0812
199-D2-12,2018-07-16,118.259,118.6108
199-D2-12,2018-10-16,117.327,117.1429
199-D2-12,2019-02-14,117.437,117.4619
199-D2-12,2019-05-16,117.38,117.6574
199-D2-12,2019-10-16,117.128,116.9021
199-D2-12,2020-10-16,117.4,116.8279
199-D8-93,2017-11-15,117.048,117.0254
199-D8-93,2018-02-14,118.005,118.1815
199-D8-93,2018-06-15,,119.632
199-D8-93,2018-07-16,117.9824,118.5927
199-D8-93,2018-08-16,117.6194,117.9611
199-D8-93,2018-09-15,117.1489,117.427
199-D8-93,2018-10-16,117.0006,117.0677
199-D8-93,2018-11-15,117.3808,117.2075
199-D8-93,2018-12-16,117.3001,117.4072
199-D8-93,2019-01-16,117.3176,117.4568
199-D8-93,2019-02-14,117.3158,117.4996
199-D8-93,2019-03-16,117.1295,117.3599
199-D8-93,2019-04-15,117.0514,117.2367
199-D8-93,2019-05-16,117.7192,117.7275
199-D8-93,2019-06-15,117.6468,118.0692
199-D8-93,2019-07-16,117.2535,117.7571
199-D8-93,2019-08-16,117.2249,117.5411
199-D8-93,2019-09-15,116.8144,117.1903
199-D8-93,2019-10-16,116.6771,116.8403
199-D8-93,2019-11-15,117.067,117.0909
199-D8-93,2019-12-16,117.0793,117.3772
199-D8-93,2020-01-16,117.2977,117.2777
199-D8-93,2020-02-14,117.5519,117.2821
199-D8-93,2020-03-16,117.2316,117.1458
199-D8-93,2020-04-15,117.0837,116.8855
199-D8-93,2020-05-16,118.1104,117.5388
199-D8-93,2020-06-15,118.7629,118.4145
199-D8-93,2020-07-16,118.2619,118.3477
199-D8-93,2020-08-16,117.7,117.7678
199-D8-93,2020-09-15,117.1686,117.1511
199-D8-93,2020-10-16,117.028,116.7219
199-D8-93,2020-11-15,117.4442,116.845
199-D8-93,2020-12-16,117.3835,117.0767
199-D8-94,2017-11-15,116.951,116.9807
199-D8-94,2018-02-14,118.044,118.231
199-D8-94,2018-07-16,117.892,118.5393
199-D8-94,2018-10-16,116.776,116.9727
199-D8-94,2019-03-16,117.252,117.3331
199-D8-94,2019-05-16,117.481,117.7514
199-D8-94,2019-10-16,116.432,116.7447
199-D8-94,2020-02-14,117.62,117.2601
199-D8-94,2020-11-15,117.62,116.792
699-95-51,2014-01-31,118.0321,118.5768
699-95-51,2014-02-14,117.934,118.4722
699-95-51,2014-03-16,117.9991,118.4716
699-95-51,2014-04-15,118.1498,118.6594
699-95-51,2014-05-16,118.3544,118.9084
699-95-51,2014-06-15,118.5069,119.0892
699-95-51,2014-07-16,118.5062,119.1029
699-95-51,2014-08-16,118.3246,118.9767
699-95-51,2014-09-15,118.1107,118.7068
699-95-51,2014-10-16,117.9468,118.4474
699-95-51,2014-11-15,117.9315,118.3539
699-95-51,2014-12-16,117.9501,118.371
699-95-51,2015-01-16,118.0626,118.5032
699-95-51,2015-02-14,118.2472,118.7107
699-95-51,2015-03-16,118.3019,118.8543
699-95-51,2015-04-15,118.2613,118.8547
699-95-51,2015-05-16,118.1464,118.8064
699-95-51,2015-06-15,118.1395,118.7761
699-95-51,2015-07-16,118.0691,118.7277
699-95-51,2015-08-16,118.0848,118.7005
699-95-51,2015-09-15,117.988,118.5981
699-95-51,2015-10-16,117.888,118.4298
699-95-51,2015-11-15,117.8999,118.3698
699-95-51,2015-12-16,117.98,118.3889
699-95-51,2016-01-16,117.9517,118.4027
699-95-51,2016-02-15,117.9804,118.4266
699-95-51,2016-03-16,118.0445,118.4854
699-95-51,2016-04-15,118.0807,118.5954
699-95-51,2016-05-16,118.2881,118.7269
699-95-51,2016-06-15,118.2231,118.7571
699-95-51,2016-07-16,118.1598,118.6734
699-95-51,2016-08-16,118.022,118.5093
699-95-51,2016-09-15,117.8837,118.3053
699-95-51,2016-10-16,117.7947,118.1539
699-95-51,2016-11-15,117.7935,118.1578
699-95-51,2016-12-16,117.9151,118.2622
699-95-51,2017-01-16,117.9587,118.3383
699-95-51,2017-02-14,117.9048,118.3433
699-95-51,2017-03-16,117.988,118.4162
699-95-51,2017-04-15,118.3554,118.6907
699-95-51,2017-05-16,118.6983,119.1215
699-95-51,2017-06-15,119.0361,119.4018
699-95-51,2017-07-16,118.7215,119.2823
699-95-51,2017-08-16,118.4188,118.9515
699-95-51,2017-09-15,118.2079,118.6689
699-95-51,2017-10-16,118.0495,118.4361
699-95-51,2017-11-15,117.9458,118.2875
699-95-51,2017-12-16,117.9501,118.2565
699-95-51,2018-01-16,118.0274,118.354
699-95-51,2018-02-14,118.1714,118.5267
699-95-51,2018-03-16,118.2538,118.6362
699-95-51,2018-04-15,118.2241,118.6955
699-95-51,2018-05-16,118.7963,119.1355
699-95-51,2018-06-15,119.0075,119.434
699-95-51,2018-07-16,118.7304,119.2389
699-95-51,2018-08-16,118.4852,118.9838
699-95-51,2018-09-15,118.2552,118.7022
699-95-51,2018-10-16,118.075,118.4488
699-95-51,2018-11-15,118.0477,118.3548
699-95-51,2018-12-16,118.0591,118.3463
699-95-51,2019-01-16,118.0373,118.3422
699-95-51,2019-02-14,117.99,118.3342
699-95-51,2019-03-16,117.9336,118.2713
699-95-51,2019-04-15,117.8429,118.1898
699-95-51,2019-05-16,117.9878,118.2863
699-95-51,2019-06-15,118.113,118.4348
699-95-51,2019-07-16,118.0512,118.4423
699-95-51,2019-08-16,118.0381,118.4062
699-95-51,2019-09-15,117.9264,118.2811
699-95-51,2019-10-16,117.8294,118.1168
699-95-51,2019-11-15,117.8414,118.0946
699-95-51,2019-12-16,117.9123,118.1448
699-95-51,2020-01-16,117.9103,118.1448
699-95-51,2020-02-14,118.0124,118.1411
699-95-51,2020-03-16,118.0037,118.0952
699-95-51,2020-04-15,117.8604,117.9893
699-95-51,2020-05-16,118.0731,118.1143
699-95-51,2020-06-15,118.4921,118.4398
699-95-51,2020-07-16,118.495,118.4894
699-95-51,2020-08-16,118.2612,118.3447
699-95-51,2020-09-15,118.1749,118.2385
699-95-51,2020-10-16,118.0078,118.0786
699-95-51,2020-11-15,117.9878,117.9991
699-95-51,2020-12-16,118.0097,118.0031
699-96-52B,2014-02-14,116.975,117.3739
699-96-52B,2014-03-16,117.207,117.5836
699-96-52B,2014-06-15,118.737,118.9929
699-96-52B,2014-07-16,,118.7674
699-96-52B,2014-08-16,117.655,118.2527
699-96-52B,2014-09-15,117.0036,117.4755
699-96-52B,2014-10-16,116.9369,117.0036
699-96-52B,2014-11-15,117.3175,117.1707
699-96-52B,2014-12-16,117.4596,117.5854
699-96-52B,2015-01-16,117.7551,118.0099
699-96-52B,2015-02-14,118.0156,118.3472
699-96-52B,2015-03-16,117.9163,118.378
699-96-52B,2015-04-15,117.6964,118.1029
699-96-52B,2015-05-16,117.5616,117.9602
699-96-52B,2015-06-15,117.5559,117.9405
699-96-52B,2015-07-16,117.4216,117.7696
699-96-52B,2015-08-16,117.5115,117.6846
699-96-52B,2015-09-15,117.0824,117.3877
699-96-52B,2015-10-16,116.9477,117.0243
699-96-52B,2015-11-15,117.2077,117.1844
699-96-52B,2015-12-16,117.2418,117.4023
699-96-52B,2016-01-16,117.2926,117.4882
699-96-52B,2016-02-15,117.3565,117.6
699-96-52B,2016-03-16,117.5375,117.7819
699-96-52B,2016-04-15,117.9658,118.2448
699-96-52B,2016-05-16,118.0154,118.4618
699-96-52B,2016-06-15,117.8444,118.2734
699-96-52B,2016-07-16,117.6327,118.0338
699-96-52B,2016-08-16,117.389,117.7069
699-96-52B,2016-09-15,116.9266,117.2434
699-96-52B,2016-10-16,116.8862,117.0203
699-96-52B,2016-11-15,117.302,117.3381
699-96-52B,2016-12-16,117.4714,117.7511
699-96-52B,2017-01-16,117.6536,117.9937
699-96-52B,2017-02-14,117.5174,118.0082
699-96-52B,2017-03-16,117.8135,118.2155
699-96-52B,2017-04-15,118.5797,118.8665
699-96-52B,2017-05-16,118.9961,119.4817
699-96-52B,2017-06-15,119.0188,119.6006
699-96-52B,2017-07-16,118.013,118.7968
699-96-52B,2017-08-16,117.3591,117.7988
699-96-52B,2017-09-15,117.2614,117.3178
699-96-52B,2017-10-16,116.9994,116.9645
699-96-52B,2017-11-15,116.9563,116.9326
699-96-52B,2017-12-16,117.2502,117.3104
699-96-52B,2018-01-16,117.5449,117.7721
699-96-52B,2018-02-14,117.9179,118.2201
699-96-52B,2018-03-16,117.6993,118.178
699-96-52B,2018-04-15,117.8168,118.1444
699-96-52B,2018-05-16,119.296,119.315
699-96-52B,2018-06-15,118.8115,119.583
699-96-52B,2018-07-16,118.0075,118.518
699-96-52B,2018-08-16,117.5786,117.8321
699-96-52B,2018-09-15,117.0671,117.2556
699-96-52B,2018-10-16,116.8708,116.9008
699-96-52B,2018-11-15,117.23,117.1258
699-96-52B,2018-12-16,117.2031,117.3647
699-96-52B,2019-01-16,117.2209,117.4101
699-96-52B,2019-02-14,117.2162,117.4558
699-96-52B,2019-03-16,117.014,117.2871
699-96-52B,2019-04-15,116.886,117.1559
699-96-52B,2019-05-16,117.6386,117.7276
699-96-52B,2019-06-15,117.6062,118.0793
699-96-52B,2019-07-16,117.2379,117.6812
699-96-52B,2019-08-16,117.2411,117.447
699-96-52B,2019-09-15,116.7161,117.04
699-96-52B,2019-10-16,116.5647,116.6643
699-96-52B,2019-11-15,117.0411,117.0174
699-96-52B,2019-12-16,117.1086,117.3422
699-96-52B,2020-01-16,117.2007,117.1941
699-96-52B,2020-02-14,117.4919,117.2059
699-96-52B,2020-03-16,117.1445,117.0355
699-96-52B,2020-04-15,116.9365,116.7321
699-96-52B,2020-05-16,117.9835,117.5132
699-96-52B,2020-06-15,118.6058,118.4642
699-96-52B,2020-07-16,118.3078,118.3361
699-96-52B,2020-08-16,117.7284,117.6812
699-96-52B,2020-09-15,117.0865,116.9598
699-96-52B,2020-10-16,116.9821,116.5104
699-96-52B,2020-11-15,117.3027,116.7384
699-96-52B,2020-12-16,117.2781,117.0074
699-97-51A,2014-01-31,117.415,117.6797
699-97-51A,2014-03-16,117.346,117.6572
699-97-51A,2014-06-15,118.186,118.7462
699-97-51A,2014-08-16,117.861,118.3937
699-97-51A,2014-09-15,117.628,117.9268
699-97-51A,2014-11-15,117.344,117.4296
699-97-51A,2014-12-16,117.494,117.5889
699-97-51A,2015-02-14,117.735,118.1484
699-97-51A,2015-03-16,117.814,118.2705
699-97-51A,2015-05-16,117.573,118.065
699-97-51A,2015-06-15,117.642,118.0248
699-97-51A,2015-08-16,117.598,117.8556
699-97-51A,2015-09-15,117.383,117.6875
699-97-51A,2015-11-15,117.275,117.4027
699-97-51A,2015-12-16,117.417,117.488
699-97-51A,2016-02-15,117.425,117.6262
699-97-51A,2016-03-16,117.498,117.7471
699-97-51A,2016-06-15,117.7485,118.2394
699-97-51A,2016-09-15,117.409,117.5711
699-97-51A,2016-10-16,,117.3333
699-97-51A,2016-12-16,117.418,117.6155
699-97-51A,2017-03-16,117.585,118.0378
